2024-04-15 11:45:59,613 - INFO - New City Created with the deatils- name=Wilson, Mapped State ID=50, Remapped Country ID=US.
2024-04-15 11:46:00,855 - ERROR - Error creating City CHECKED: 422 Client Error: Unprocessable Content for url: https://classification-dev.dom-non-prod.with.digital/api/cities
2024-04-15 11:46:02,159 - INFO - New City Created with the deatils- name=Wildwood, Mapped State ID=24, Remapped Country ID=US.
2024-04-15 11:46:03,280 - INFO - New City Created with the deatils- name=Wildwood, Mapped State ID=32, Remapped Country ID=US.
2024-04-15 11:46:04,478 - INFO - New City Created with the deatils- name=Smithville, Mapped State ID=32, Remapped Country ID=US.
2024-04-15 11:46:05,679 - INFO - New City Created with the deatils- name=Wildwood, Mapped State ID=37, Remapped Country ID=US.
2024-04-15 11:46:07,186 - INFO - New City Created with the deatils- name=Whiting, Mapped State ID=22, Remapped Country ID=US.
2024-04-15 11:46:08,381 - INFO - New City Created with the deatils- name=Whiting, Mapped State ID=23, Remapped Country ID=US.
2024-04-15 11:46:09,650 - INFO - New City Created with the deatils- name=Whitehall, Mapped State ID=29, Remapped Country ID=US.
2024-04-15 11:46:10,848 - INFO - New City Created with the deatils- name=Whitehall, Mapped State ID=42, Remapped Country ID=US.
2024-04-15 11:46:12,058 - INFO - New City Created with the deatils- name=Whitehall, Mapped State ID=56, Remapped Country ID=US.
2024-04-15 11:46:13,166 - INFO - New City Created with the deatils- name=West Union, Mapped State ID=30, Remapped Country ID=US.
2024-04-15 11:46:14,280 - ERROR - Error creating City CHECKED: 422 Client Error: Unprocessable Content for url: https://classification-dev.dom-non-prod.with.digital/api/cities
2024-04-15 11:46:15,480 - INFO - New City Created with the deatils- name=Weatherford, Mapped State ID=50, Remapped Country ID=US.
2024-04-15 11:46:16,672 - INFO - New City Created with the deatils- name=San Marcos, Mapped State ID=50, Remapped Country ID=US.
2024-04-15 11:46:17,882 - INFO - New City Created with the deatils- name=Smithville, Mapped State ID=49, Remapped Country ID=US.
2024-04-15 11:46:19,175 - INFO - New City Created with the deatils- name=Sanborn, Mapped State ID=30, Remapped Country ID=US.
2024-04-15 11:46:20,375 - INFO - New City Created with the deatils- name=Worthington, Mapped State ID=42, Remapped Country ID=US.
2024-04-15 11:46:21,583 - INFO - New City Created with the deatils- name=Wrightsville, Mapped State ID=17, Remapped Country ID=US.
2024-04-15 11:46:22,778 - INFO - New City Created with the deatils- name=Sweetwater, Mapped State ID=49, Remapped Country ID=US.
2024-04-15 11:46:23,980 - INFO - New City Created with the deatils- name=Sunbury, Mapped State ID=45, Remapped Country ID=US.
2024-04-15 11:46:25,171 - INFO - New City Created with the deatils- name=Sunbury, Mapped State ID=78, Remapped Country ID=AU.
2024-04-15 11:46:26,383 - INFO - New City Created with the deatils- name=West Liberty, Mapped State ID=22, Remapped Country ID=US.
2024-04-15 11:46:27,585 - INFO - New City Created with the deatils- name=Temple City, Mapped State ID=11, Remapped Country ID=US.
2024-04-15 11:46:28,791 - INFO - New City Created with the deatils- name=Smithville, Mapped State ID=50, Remapped Country ID=US.
2024-04-15 11:46:30,652 - INFO - New City Created with the deatils- name=Batesville, Mapped State ID=21, Remapped Country ID=US.
2024-04-15 11:46:32,472 - INFO - New City Created with the deatils- name=Batesville, Mapped State ID=31, Remapped Country ID=US.
2024-04-15 11:46:33,692 - INFO - New City Created with the deatils- name=Southington, Mapped State ID=42, Remapped Country ID=US.
2024-04-15 11:46:34,885 - INFO - New City Created with the deatils- name=Crawley, Mapped State ID=79, Remapped Country ID=AU.
2024-04-15 11:46:36,075 - INFO - New City Created with the deatils- name=Decatur, Mapped State ID=7, Remapped Country ID=US.
2024-04-15 11:46:37,280 - INFO - New City Created with the deatils- name=Decatur, Mapped State ID=10, Remapped Country ID=US.
2024-04-15 11:46:38,493 - INFO - New City Created with the deatils- name=Spirit Lake, Mapped State ID=22, Remapped Country ID=US.
2024-04-15 11:46:39,774 - INFO - New City Created with the deatils- name=Decatur, Mapped State ID=20, Remapped Country ID=US.
2024-04-15 11:46:41,071 - INFO - New City Created with the deatils- name=Decatur, Mapped State ID=21, Remapped Country ID=US.
2024-04-15 11:46:42,293 - INFO - New City Created with the deatils- name=Decatur, Mapped State ID=50, Remapped Country ID=US.
2024-04-15 11:46:43,557 - INFO - New City Created with the deatils- name=Shelby, Mapped State ID=33, Remapped Country ID=US.
2024-04-15 11:46:44,766 - INFO - New City Created with the deatils- name=Shelby, Mapped State ID=40, Remapped Country ID=US.
2024-04-15 11:46:46,051 - INFO - New City Created with the deatils- name=McMinnville, Mapped State ID=49, Remapped Country ID=US.
2024-04-15 11:46:47,183 - INFO - New City Created with the deatils- name=Shelbyville, Mapped State ID=21, Remapped Country ID=US.
2024-04-15 11:46:48,375 - INFO - New City Created with the deatils- name=Shelbyville, Mapped State ID=24, Remapped Country ID=US.
2024-04-15 11:46:49,878 - INFO - New City Created with the deatils- name=Shelbyville, Mapped State ID=29, Remapped Country ID=US.
2024-04-15 11:46:51,090 - INFO - New City Created with the deatils- name=Shelbyville, Mapped State ID=32, Remapped Country ID=US.
2024-04-15 11:46:52,279 - INFO - New City Created with the deatils- name=Shelbyville, Mapped State ID=49, Remapped Country ID=US.
2024-04-15 11:46:53,499 - INFO - New City Created with the deatils- name=Taylor, Mapped State ID=29, Remapped Country ID=US.
2024-04-15 11:46:54,760 - INFO - New City Created with the deatils- name=Taylor, Mapped State ID=41, Remapped Country ID=US.
2024-04-15 11:46:55,986 - INFO - New City Created with the deatils- name=Taylor, Mapped State ID=50, Remapped Country ID=US.
2024-04-15 11:46:57,973 - INFO - New City Created with the deatils- name=Taylor, Mapped State ID=51, Remapped Country ID=US.
2024-04-15 11:46:59,180 - INFO - New City Created with the deatils- name=Texarkana, Mapped State ID=50, Remapped Country ID=US.
2024-04-15 11:47:00,654 - INFO - New City Created with the deatils- name=Williston, Mapped State ID=49, Remapped Country ID=US.
2024-04-15 11:47:01,993 - INFO - New City Created with the deatils- name=Thomaston, Mapped State ID=50, Remapped Country ID=US.
2024-04-15 11:47:03,263 - INFO - New City Created with the deatils- name=Mossville, Mapped State ID=20, Remapped Country ID=US.
2024-04-15 11:47:04,547 - INFO - New City Created with the deatils- name=Mount Sterling, Mapped State ID=20, Remapped Country ID=US.
2024-04-15 11:47:05,783 - INFO - New City Created with the deatils- name=Saint Cloud, Mapped State ID=16, Remapped Country ID=US.
2024-04-15 11:47:07,090 - INFO - New City Created with the deatils- name=Murfreesboro, Mapped State ID=10, Remapped Country ID=US.
2024-04-15 11:47:08,291 - INFO - New City Created with the deatils- name=Munfordville, Mapped State ID=24, Remapped Country ID=US.
2024-04-15 11:47:09,496 - INFO - New City Created with the deatils- name=North Bend, Mapped State ID=44, Remapped Country ID=US.
2024-04-15 11:47:10,663 - ERROR - Error creating City CHECKED: 422 Client Error: Unprocessable Content for url: https://classification-dev.dom-non-prod.with.digital/api/cities
2024-04-15 11:47:11,871 - ERROR - Error creating City CHECKED: 422 Client Error: Unprocessable Content for url: https://classification-dev.dom-non-prod.with.digital/api/cities
2024-04-15 11:47:13,062 - ERROR - Error creating City CHECKED: 422 Client Error: Unprocessable Content for url: https://classification-dev.dom-non-prod.with.digital/api/cities
2024-04-15 11:47:14,295 - INFO - New City Created with the deatils- name=Bedford, Mapped State ID=50, Remapped Country ID=US.
2024-04-15 11:47:15,549 - INFO - New City Created with the deatils- name=Bell Plaine, Mapped State ID=23, Remapped Country ID=US.
2024-04-15 11:47:16,777 - INFO - New City Created with the deatils- name=Belleville, Mapped State ID=29, Remapped Country ID=US.
2024-04-15 11:47:17,983 - INFO - New City Created with the deatils- name=Belleville, Mapped State ID=69, Remapped Country ID=CA.
2024-04-15 11:47:19,181 - INFO - New City Created with the deatils- name=Bellwood, Mapped State ID=45, Remapped Country ID=US.
2024-04-15 11:47:20,379 - INFO - New City Created with the deatils- name=Belton, Mapped State ID=32, Remapped Country ID=US.
2024-04-15 11:47:21,576 - INFO - New City Created with the deatils- name=Belton, Mapped State ID=47, Remapped Country ID=US.
2024-04-15 11:47:22,848 - INFO - New City Created with the deatils- name=Springfield, Mapped State ID=16, Remapped Country ID=US.
2024-04-15 11:47:23,998 - INFO - New City Created with the deatils- name=Springfield, Mapped State ID=17, Remapped Country ID=US.
2024-04-15 11:47:25,237 - INFO - New City Created with the deatils- name=Springfield, Mapped State ID=20, Remapped Country ID=US.
2024-04-15 11:47:26,476 - INFO - New City Created with the deatils- name=Springfield, Mapped State ID=24, Remapped Country ID=US.
2024-04-15 11:47:27,785 - INFO - New City Created with the deatils- name=Springfield, Mapped State ID=28, Remapped Country ID=US.
2024-04-15 11:47:30,249 - INFO - New City Created with the deatils- name=Springfield, Mapped State ID=29, Remapped Country ID=US.
2024-04-15 11:47:31,573 - ERROR - Error creating City nan: 422 Client Error: Unprocessable Content for url: https://classification-dev.dom-non-prod.with.digital/api/cities
2024-04-15 11:47:32,770 - INFO - New City Created with the deatils- name=Springfield, Mapped State ID=30, Remapped Country ID=US.
2024-04-15 11:47:33,984 - INFO - New City Created with the deatils- name=Springfield, Mapped State ID=32, Remapped Country ID=US.
2024-04-15 11:47:35,201 - INFO - New City Created with the deatils- name=Springfield, Mapped State ID=34, Remapped Country ID=US.
2024-04-15 11:47:36,389 - INFO - New City Created with the deatils- name=Springfield, Mapped State ID=42, Remapped Country ID=US.
2024-04-15 11:47:37,750 - INFO - New City Created with the deatils- name=Springfield, Mapped State ID=44, Remapped Country ID=US.
2024-04-15 11:47:38,997 - INFO - New City Created with the deatils- name=Springfield, Mapped State ID=48, Remapped Country ID=US.
2024-04-15 11:47:40,262 - INFO - New City Created with the deatils- name=Springfield, Mapped State ID=49, Remapped Country ID=US.
2024-04-15 11:47:41,493 - INFO - New City Created with the deatils- name=Sullivan, Mapped State ID=50, Remapped Country ID=US.
2024-04-15 11:47:42,680 - INFO - New City Created with the deatils- name=Sulphur, Mapped State ID=43, Remapped Country ID=US.
2024-04-15 11:47:43,982 - INFO - New City Created with the deatils- name=Summit, Mapped State ID=37, Remapped Country ID=US.
2024-04-15 11:47:45,178 - INFO - New City Created with the deatils- name=Spring City, Mapped State ID=51, Remapped Country ID=US.
2024-04-15 11:47:46,372 - INFO - New City Created with the deatils- name=Superior, Mapped State ID=34, Remapped Country ID=US.
2024-04-15 11:47:47,568 - INFO - New City Created with the deatils- name=Superior, Mapped State ID=56, Remapped Country ID=US.
2024-04-15 11:47:48,780 - INFO - New City Created with the deatils- name=Truesdale, Mapped State ID=32, Remapped Country ID=US.
2024-04-15 11:47:49,983 - INFO - New City Created with the deatils- name=Umatilla, Mapped State ID=44, Remapped Country ID=US.
2024-04-15 11:47:51,172 - ERROR - Error creating City CHECKED: 422 Client Error: Unprocessable Content for url: https://classification-dev.dom-non-prod.with.digital/api/cities
2024-04-15 11:47:52,370 - ERROR - Error creating City CHECKED: 422 Client Error: Unprocessable Content for url: https://classification-dev.dom-non-prod.with.digital/api/cities
2024-04-15 11:47:53,585 - INFO - New City Created with the deatils- name=Vernon, Mapped State ID=11, Remapped Country ID=US.
2024-04-15 11:47:55,174 - INFO - New City Created with the deatils- name=Vernon, Mapped State ID=50, Remapped Country ID=US.
2024-04-15 11:47:56,375 - INFO - New City Created with the deatils- name=Vidalia, Mapped State ID=25, Remapped Country ID=US.
2024-04-15 11:47:57,599 - INFO - New City Created with the deatils- name=Union, Mapped State ID=24, Remapped Country ID=US.
